지역,가맹점명,분류,주소,Latitude,Longitude
경기,귀빈당구장,체육시설,"경기도 고양시 일산동구 일산로 141 3층 (백석동,만석빌딩)",,
경기,제우스 당구장,체육시설,"경기도 고양시 일산서구 원일로 126 403,404호",,
경기,당구의신,체육시설,경기도 고양시 일산동구 무궁화로 42-28 일산프라자 607호,,
경기,승승당구장,체육시설,경기도 고양시 덕양구 보광로 6 2충,,
경기,에스비에스당구클럽,체육시설,"경기도 안양시 만안구 삼성산길 8 상가동B01,B02호",,
경기,다모아당구장,체육시설,경기도 안양시 만안구 안양로 456 202호,,
경기,프로당구클럽,체육시설,경기도 안양시 동안구 평촌대로223번길 56 조원빌딩 5층,,
경기,OK당구클럽,체육시설,경기도 안양시 동안구 비산동 운곡로 5 2층,,
경기,수 당구장,체육시설,경기도 안양시 동안구 인덕원로24번길 41 3층,,
경기,필당구클럽,체육시설,경기도 안양시 만안구 장내로 89,,
경기,썸1당구장,체육시설,경기도 안양시 만안구 장내로149번길 41 5층,,
경기,중앙당구장,체육시설,경기도 안양시 만안구 냉천로 203 2층,,
경기,맨뉴당구장,체육시설,경기도 안양시 만안구 양화로147번길 7 201호,,
경기,아방궁 당구클럽,체육시설,경기도 안양시 동안구 관평로182번길 31,,
경기,삼성당구장,체육시설,경기도 부천시 원미구 상동 545-16 삼성프라자 3층 301,,
경기,SBS당구장,체육시설,경기도 부천시 소사구 심곡본동 589 외1필지 3층,,
경기,탑당구클럽,체육시설,경기도 부천시 소사구 심곡본동 703-9,,
경기,케롬클럽당구장,체육시설,"경기도 부천시 원미구 중동 1163-11 현대프라자제지층01,02호",,
경기,유한당구장,체육시설,경기도 부천시 소사구 괴안동 200-5 3층,,
경기,보경당구장,체육시설,경기도 부천시 소사구 소사본동 140-2,,
경기,한게임당구장,체육시설,경기도 부천시 오정구 오정동 578-4 2층,,
경기,놀숲 남양주오남점,도서,"경기도 남양주시 오남읍 진건오남로 804, 지하1층",,
경기,창조스포츠,체육용품,경기도 수원시 권선구 고색동 53-3,,
경기,동성당구장,체육시설,경기도 부천시 소사구 경인로150번길17,,
경기,하마당구장,체육시설,경기도 부천시 원미구 수도로74번길7 3층,,
경기,나이스당구클럽,체육시설,경기도 부천시 원미구 부천로229-12,,
경기,정 아카데미,체육시설,경기도 부천시 오정구 오정로249 204호,,
경기,JJ당구장,체육시설,경기도 부천시 오정구 고리울로8번길21 2층,,
경기,Y.B 당구클럽,체육시설,경기도 부천시 원미구 석천로177번길29 601~602호,,
경기,하이뷰당구클럽,체육시설,경기도 부천시 소사구 괴안동 경인로505 305 306호,,
경기,우리서점(인터넷코리아㈜),도서,"경기도 성남시 분당구 탄천상로151번길20, 씨동지하1층 20호",,
경기,라온엔터테인먼트,공연,경기도 부천시 고강로56번길 16-7 삼진주택 6동 102호,,
경기,관양1동 주민자치위원회,문화체험,경기도 안양시 동안구 관악대로 375,,
경기,디피뮤직,음악,경기도 남양주시 별내동 998노블레스 203호,,
경기,미래스포츠용품점,체육용품,"경기도 평택시 중앙로 192, 1층(합정동)",,
경기,석수3동주민자치위원회,문화체험,경기도 안양시 만안구 석수로212번길 23,,
경기,주식회사 이한스포츠,체육용품,경기도 수원시 장안구 경수대로876(조원동 763-27),,
경기,동네북,도서,경기도 남양주시 순화궁로 357 화성프라자 3층 303호,,
경기,재미,미술,경기도 성남시 수정구 공원로349번길 14-1,,
경기,달안동 주민자치센터,문화체험,경기도 안양시 동안구 달안로65,,
경기,부림동 주민자치위원회,문화체험,경기도 안양시 동안구 달안로 154,,
경기,부흥동 주민자치위원회,문화체험,경기도 안양시 동안구 달안로 28,,
경기,비산1동 주민자치위원회,문화체험,경기도 안양구 동안구 비산로12(비산동),,
경기,신촌동 주민자치위원회,문화체험,경기도 안양시 동안구 동안로 28,,
경기,원진스포츠,체육용품,경기도 용인시 처인구 백옥대로 1061-1,,
경기,배곧문고,도서,"경기도 시흥시 배곧4로99, 206호 (정왕동 로얄페스타)",,
경기,파주로1박2일 협동조합,문화체험,경기도 파주시 적성면 감악산로 1311-35,,
경기,양평기독교백화점,도서,경기도 양평군 양평읍 양근로147번길 4,,
경기,프로당구장,체육시설,경기도 부천시 원미구 조마루로291번길9 501~503호,,
경기,유원당구장,체육시설,경기도 부천시 오정구 삼작로231 2층,,
경기,모아당구장,체육시설,경기도 부천시 원미구 옥산로138번길8 3층,,
경기,아트당구장,체육시설,경기도 부천시 원미구 옥산로155 3층,,
경기,부천탁구장,체육시설,경기도 부천시 원미구 부흥로405 지하1층,,
경기,본당구클럽,체육시설,경기도 부천시 원미구 원미로164 3층,,
경기,루키당구클럽,체육시설,경기도 고양시 덕양구 화신로260번길 37 601호,,
경기,단휘트니스,체육시설,경기도 양주시 광적면 삼일로 11 3층,,
경기,CGV 안성,영상,경기도 안성시 아양2로 109,,
경기,럭셔리관광호텔,숙박,경기도 오산시 원동765-27,,
경기,락희공방,문화체험,"경기도 수원시 권선구 서둔로 166, 경기상상캠퍼스 손살이공방 2호",,
경기,SKY당구장,체육시설,경기도 고양시 일산서구 덕이로 239 가동 2층,,
경기,허리우드당구장,체육시설,경기도 고양시 덕양구 마상로134번길 71 2층,,
경기,파워당구장,체육시설,경기도 고양시 덕양구 지도로 100 2층 201호,,
경기,백석당구클럽,체육시설,"경기도 고양시 일산동구 장백로 56 401호,402호(크리스탈빌딩)",,
경기,대화당구클럽,체육시설,경기도 고양시 일산서구 강성로 261 3층,,
경기,탑당구클럽,체육시설,"경기도 고양시 덕양구 도래울로 105 4층 403,404호",,
경기,호텔하비비,숙박,"경기도 남양주시 진접읍 해밀예당1로 50-38, 6층",,
경기,창크리에이티브,공연,경기도 고양시 덕양구 통일로1170번길 105-18 (한솔빌리지 4층),,
경기,미리내마술극단,공연,경기도 수원시 팔달구 정조로 767-8 조정빌딩 2층,,
경기,영헬스타운,체육시설,경기도 동두천시 생연동 611-4 한웅프라자 606,,
경기,은가비,문화체험,경기도 수원시 권선구 서둔로166 경기상상캠퍼스 생활1980동 304호,,
경기,대학서적㈜용인대점,도서,경기도 용인시 삼가동 470,,
경기,우리 피아노 악기,음악,경기도 구리시 이문안로129번길 11,,
경기,가평테니스장,체육시설,경기도 가평군 가평읍 문화로 131,,
경기,가평종합운동장(가평군청),체육시설,경기도 가평군 가평읍 문화로 131,,
경기,클릭모텔,숙박,경기도 고양시 덕양구 행신1동653-15,,
경기,호텔피카소,숙박,경기도 파주시 탄현면 성동로 34 (성동리),,
경기,베이비하우스,미술,경기도 수원시 팔달구 효원로 54,,
경기,주식회사골드투어,여행사,경기도 수원시 권선구 하탑로 56-1 2층,,
경기,빨간운동화,여행사,경기도 남양주시 도농로 24 모두투어 이마트도농점 (도농동),,
경기,뉴스타모텔,숙박,경기도 안산시 단원구 부부로 64 대연장여관 뉴스타호텔 (구 대연장 여관),,
경기,솔지에로펜션,숙박,경기도 양평군 용문면 중원산로 546-6,,
경기,토화도예,문화체험,경기도 이천시 신둔면 도자예술로5번길 52,,
경기,요산요수모텔,숙박,경기도 양주시 백석읍 홍죽리 753-9,,
경기,악기누리,음악,경기도 고양시 일산동구 중앙로 1286 아람누리 112호,,
경기,엘림문화센터,문화체험,"경기도 안산시 단원구 선부로 255, 104호",,
경기,美다운원예체험센터,문화체험,경기도 동두천시 중앙로 250-1 2층,,
경기,놀숲 시흥은행점,도서,경기도 시흥시 대은로 94 4층,,
경기,설매재자연휴양림,관광지,경기도 양평군 옥천면 용천로 510,,
경기,녹산문고,도서,경기도 수원시 팔달구 중부대로20 (원천동),,
경기,스마트서점,도서,"경기도 시흥시 정왕신길로49번길59,B1호",,
경기,신대교문고,도서,경기도 의왕시 부곡시장길 3 지층,,
경기,잇츠(서랑문화마을),관광지,경기도 오산시 서랑로 105번길 29-5 서랑문화마을,,
경기,중원청소년수련관,문화체험,경기도 성남시 중원구 둔촌대로332(하대원동 240번지),,
경기,더라인 휘트니스,체육시설,"경기도 의정부시 회룡로178(장암동, 발곡프라자 402호)",,
경기,㈜죠이커뮤니케이션,공연,경기도 고양시 일산동구 정발산로24 웨스턴돔1 티2-601호,,
경기,남이섬하늘사랑펜션,숙박,경기도 가평군 가평읍 북한강변로 1101-11,,
경기,분당정자청소년수련관,문화체험,경기도 성남시 분당구 성남대로407번길 12(정자동 6-1),,
경기,㈜오산렌트카,교통수단,경기도 오산시 역광장로 71 용산빌딩,,
경기,라마다모텔,숙박,경기도 의정부시 의정부동 190-3,,
경기,정문규미술관,미술,경기도 파주시 탄현면 새오리로 199,,
경기,포토아트(맑은샘사진관),미술,경기도 양주시 광적면 가래비길 78,,
경기,한큐당구장,체육시설,경기도 부천시 원미구 도당동 73-8 부양빌딩4층,,
경기,현대당구장,체육시설,경기도 부천시 원미구 조마루로386,,
경기,노블레스,숙박,경기도 포천시 소흘읍 죽엽산로 457-18,,
경기,종서점,도서,경기도 하남시 하남대로 777번길 70 종서점(신장동),,
경기,사랑을보다(사진관),미술,경기도 오산시 대원로 36 중앙한의원 2층,,
경기,아자피트니스(헬스장),체육시설,"경기도 포천시 소흘읍 솔모루로3번길 13 늘찬빌딩 3,4층",,
경기,칸모텔 (라인플러스),숙박,경기도 포천시 소흘읍 송우로 30번길 2-23,,
경기,샹그리아,숙박,경기도 용인시 처인구 양지면 양지로148번길 11,,
경기,태승투어,여행사,경기도 안산시 단원구 초지동 743-9,,
경기,주식회사 부자관광,여행사,경기도 평택시 청원로 1352 (이충동),,
경기,스튜디오 알,미술,경기도 수원시 권선구 서둔로166 경기상상캠퍼스 청년1981동 204호,,
경기,코오롱글로벌(주)스포렉스 파주점,체육시설,경기도 파주시 탄현면 방촌로1213-52,,
경기,동탄서울문고㈜,도서,경기도 화성시 동탄대로시범길134 지하1층 129호,,
경기,장기동주민자치센터,문화체험,"경기도 김포시 김포한강2로 112, 1층",,
경기,곤지암화담숲(곤지암수목원),관광지,경기도 광주시 도척면 도척윗로278,,
경기,플레이쇼,공연,경기도 용인시 처인구 삼가로 28 풍림아파트 102동 302호,,
경기,호텔앙띠브,숙박,경기도 고양시 일산동구 백석동 1296-1,,
경기,하늘과 바람 별,숙박,경기도 포천시 화현면 명덕리106-19,,
경기,선녀와나뭇꾼펜션,숙박,경기도 김포시 하성면 하성로 873-7,,
경기,알파 김포양곡점,도서,경기도 김포시 양촌읍 양곡로 530,,
경기,(주)그린코리아관광,교통수단,경기도 안산시 상록구 월피동 445-21 오성프라자 301,,
경기,팜투어주식회사 (안양지점),여행사,경기도 안양시 동안구 호계동 평촌대로227번길 26 세종상가,,
경기,주식회사 신세계투어,여행사,경기도 수원시 장안구 조원동 894 일호골든타워2층 205,,
경기,남이섬앤디펜션,숙박,경기도 가평군 가평읍 동연재로 16-8,,
경기,(주)우정고속관광여행사,여행사,경기도 안성시 안성맞춤대로 1042-1 남경빌딩3층 (서인동),,
경기,주식회사명지트래블,여행사,경기도 용인시 처인구 남동 명지대학교 학생복지관 3층,,
경기,(합)하나고속관광,여행사,"경기도 시흥시 장현동 539-1, 103호",,
경기,필호텔,숙박,경기도 양주시 장흥면 가마골로 281-1,,
경기,북스리브로 평택점(대신문고),도서,경기도 평택시 평택로 51 평택민자역사 3층,,
경기,의정부1동주민자치위원회,문화체험,경기도 의정부시 가능로152번길 14 의정부1동주민센터,,
경기,별스튜디오,미술,경기도 양주시 평화로 1426 1층 108호,,
경기,자금동주민자치위원회,문화체험,경기도 의정부시 거북로 13 자금동주민센터,,
경기,송산1동주민자치센터,문화체험,경기도 의정부시 민락로 13 송산1동주민센터,,
경기,삼천리자전거 동탄센트럴파크점,체육용품,경기도 화성시 동탄반송길 10,,
경기,유림장여관,숙박,경기도 안산시 단원구 라성안길 11 군자상가 A동 2층,,
경기,오아시스모텔,숙박,경기도 안산시 상록구 본오동 상록수로 40 송암빌딩,,
경기,폴,숙박,경기도 용인시 기흥구 신갈동 69-4,,
경기,주식회사레드라인,여행사,경기도 양주시 고덕로280,,
경기,명진관광여행사,여행사,경기도 의정부시 평화로 610-1 (의정부동),,
경기,하린스카프,문화체험,경기도 부천시 부천로 121번길 34 3층,,
